27296,img2/insta27296,Been Bajati Hui... NAAGIN 👀
27297,img2/insta27297,The Nagin Dance for #TammaTammaAgain ❤️
27298,img2/insta27298,Time to #TammaTammaAgain ❤️ 12pm !!!! @varundvn
27299,img2/insta27299,10 million love ❤️ #badrinathkidulhania @varundvn
27300,img2/insta27300,Out now!!!!!
27301,img2/insta27301,Just an hour to go!!!!! Title track coming right up :) #badrinathkidulhania
27302,img2/insta27302,Love love love ❤️
27303,img2/insta27303,Must pause to pose ❤️ #badrinathkidulhania #trailerlaunch
27304,img2/insta27304,Trailer out NOW! http://bit.ly/BKDTrailer
27305,img2/insta27305,"Tujhko bana karke, Le Jayenge #badrinathkidulhania @varundvn"
27306,img2/insta27306,Today!!!!!! @varundvn
27307,img2/insta27307,Blues in the blue city 🏙
27308,img2/insta27308,Trailer out this Thursday! At noon!!! #badrinathkidulhania
27309,img2/insta27309,Badri love ❤️ #badrinathkidulhania
27310,img2/insta27310,#BadriKaTeaser out NOW! http://bit.ly/BadriKaTeaser
27311,img2/insta27311,It's Badri time :) #badrinathkidulhania
27312,img2/insta27312,The fabulous five 👋
27313,img2/insta27313,Vogue ✌️️
27314,img2/insta27314,Biggish ✌️️
27315,img2/insta27315,"Thank you @prashantsixpack for my meals today! Eat clean, stay lean haha :) #leankitchen"
27316,img2/insta27316,Team #badrinathkidulhania all set to spread the love this season!!!!! ❤️ @varundvn
27317,img2/insta27317,Word 👊#fanforlife #merylstreep
27318,img2/insta27318,The ones responsible for the sparkle! ✨
27319,img2/insta27319,"New year, old ones! 🍁"
27320,img2/insta27320,"""Catch a falling star and put it in your pocket"" ✨"
27321,img2/insta27321,Happy happy new year ✌️️✌️️
27322,img2/insta27322,Looking upto 2017! Happy new year 💥💥
27323,img2/insta27323,Fav 👊
27324,img2/insta27324,Boys in my hood 😎
27325,img2/insta27325,Off the cuff with the one and only Barkha Dutt 👀
27326,img2/insta27326,Wedding bells!
27327,img2/insta27327,Moon bathing 🌙
27328,img2/insta27328,Cycling day 🖐
27329,img2/insta27329,Island life 🌴
27330,img2/insta27330,Peek-a-boo 😶@fsmaldives
27331,img2/insta27331,Filmfare love 😇
27332,img2/insta27332,Fruit by the ocean 🍉
27333,img2/insta27333,Literally! ✌️️
27334,img2/insta27334,"Oh adidas, how you spoil me! :)"
27335,img2/insta27335,"Some things never change, some songs never die. #TammaTamma #badrinathkidulhania"
27336,img2/insta27336,Girls + 1 boy night 👚👕
27337,img2/insta27337,My loves❤️
27338,img2/insta27338,Be unstoppable.
27339,img2/insta27339,#LoveYouZindagiClubMix out now! http://bit.ly/LoveYouZindagiClubMix
27340,img2/insta27340,Love you guys! #LoveYouZindagiClubMix coming soon 😇😇😇
27341,img2/insta27341,Thank you @topsyturvy.india for the lovely home goodies. Goal digger for life 😇🙃
27342,img2/insta27342,Promotions promotions promotions! ❤️One day to gooooooo! #DearZindagi
27343,img2/insta27343,JUG ❤️
27344,img2/insta27344,Twinning vibes. ✌️️✌️️✌️️#DearZindagi
27345,img2/insta27345,#DearZindagi - 2 Days to Go 😀😀😀
27346,img2/insta27346,Team Zindagi :) #DearZindagi
27347,img2/insta27347,Happy girls are the prettiest :)
27348,img2/insta27348,Big bossing! #DearZindagi
27349,img2/insta27349,Cycle ko recycle ❤️#dearzindagi25thnov
27350,img2/insta27350,That moment when you literally feel on top of the world! #DearZindagi
27351,img2/insta27351,Happy happy joy joy! 🙃
27352,img2/insta27352,Must pause for selfie. Always! #DearZindagi
27353,img2/insta27353,Album now live!!!!! #DearZindagi
27354,img2/insta27354,I'll always be a child. ALWAYS! #happychildrensday 😇😇😄
27355,img2/insta27355,Hai kya teri mushkil? O #JustGoToHellDil
27356,img2/insta27356,#JustGoToHellDil OUT NOW!!! http://bit.ly/JustGoToHellDil
27357,img2/insta27357,Sometimes you just want your Dil to go to hell!!!! #JustGoToHellDil coming soon !!!!!
27358,img2/insta27358,Dancing helps. Social or solo. It always helps :) #DearZindagiTake3 http://bit.ly/DearZindagi-Take3
27359,img2/insta27359,#DearZindagiTake3 out soon!!
27360,img2/insta27360,My morning ride! #badrinathkidulhania #singaporelife #universalstudios
27361,img2/insta27361,Get some Koffee sooooon tune in at 9pm :) #KoffeeWithKaran #DearZindagi
27362,img2/insta27362,This month for Elle ✨ @elleindiaofficial
27363,img2/insta27363,#LoveYouZindagi out now!!! http://bit.ly/LoveYouZindagiVideo
27364,img2/insta27364,#LoveYouZindagi ❤️
27365,img2/insta27365,Have a happy happy Diwali and an even happier Zindagi :) #DearZindagi
27366,img2/insta27366,In between shots Badri and I lighting it up this Diwali. #badrinathkidulhania ✨✨🤘
27367,img2/insta27367,😎@stylebyami @ayeshadevitre @puneetbsaini @shnoy09
27368,img2/insta27368,Dance dance dance away 💃🏻💃🏻
27369,img2/insta27369,And then some @kenzo fun! 😎🤘
27370,img2/insta27370,Koffee love with my favourite people. What a Zindagi :) @iamsrk @karanjohar
27371,img2/insta27371,If you want to start over. Just recycle :) 😀 #DearZindagiTake2
27372,img2/insta27372,#DearZindagiTake2 @iamsrk 🌸
27373,img2/insta27373,Now listening! #DearZindagi #LoveYouZindagi
27374,img2/insta27374,I just want to be freeeeeee 🐝#DearZindagiTake1 #DearZindagi
27375,img2/insta27375,Dear Zindagi 🌴
27376,img2/insta27376,Aaaaaaah that explains it! 😀💡
27377,img2/insta27377,Therapy be like 💡
27378,img2/insta27378,Go somewhere 🎥
27379,img2/insta27379,Say hello to my new Gionee Virtual Reality glasses @gioneeindia 😎😎😎
27380,img2/insta27380,A BFF moment with daddy 🐒🕶
27381,img2/insta27381,And it's selfie time ✌️✌✌ #heroindiansuperleague🏆
27382,img2/insta27382,Are you ready Guwahati ??? Let's Football #heroindiansuperleague🏆
27383,img2/insta27383,Happy birthday daddy 👨‍👩‍👧‍👧
27384,img2/insta27384,Palms trees and a 100 degrees 🌴
27385,img2/insta27385,Saat samundar paar main tere peeche peeche aa agayi 👭❤️#surprisesurprise #happybirthdaykanchu #soulsistersforlife
27386,img2/insta27386,Wild with the tribe 💋  #finallyspainsqaud2016 #happybirthdaykanchu
27387,img2/insta27387,9M ❤️ love you all. 👼👼👼
27388,img2/insta27388,Water baby for life 💦
27389,img2/insta27389,It's Cosmo time! 👠
27390,img2/insta27390,THIS SONG! ❤️❤️❤️❤️❤️❤️❤️❤️ #cantgetoverit #aedilhaimushkil
27391,img2/insta27391,Prep time for Badri and the Dulhania🌴🌴#badrinathkidulhania #ShootLife
27392,img2/insta27392,Current view.
27393,img2/insta27393,The Pursuit of Happiness 📢
27394,img2/insta27394,Strolling around in Gucci today. @ayeshadevitre @rosbelmonte @stylebyami @shnoy09 @miloni_s91 @sajzdot
27395,img2/insta27395,When the love just pours!!!!!! #dreamteam2016
27396,img2/insta27396,A major déjà vu 😊
27397,img2/insta27397,Some beauty sleep in harmony! Touchdown LA!!!! See you tonight guys..👊👊👊 #DreamTeam #katrina
27398,img2/insta27398,Mile-shoe mera tumhara toh show bane humaara. #DreamTeam #katrina #adityaroykapoor
27399,img2/insta27399,CHICAGO!!! 👊👊 Here comes the #DreamTeam see you tom night!!!!! 💃💃💃🌟
27400,img2/insta27400,NYC 💕
27401,img2/insta27401,A moment of quiet amidst the noise. #DreamTeam
27402,img2/insta27402,Best best night with the best best friend❤️
27403,img2/insta27403,My very own Red Woman.. Minus creepy love for the Lord of light 🙏
27404,img2/insta27404,Backstage vanity 👄 #DreamTeam
27405,img2/insta27405,Shut down! Goodnight Houston! See you tom night👊👊👊 #DreamTeam
27406,img2/insta27406,And it begins! Houston here we come ✈️ #DreamTeam
27407,img2/insta27407,( Sister + Best Friend) x 2 = ❤️ #happyfriendshipsday
27408,img2/insta27408,Future floor :) @shaheenb #kitchenfloors
27409,img2/insta27409,"If you don't have any shadows, you're not in the light 👼"
27410,img2/insta27410,V-A-L-I-A-N-T 👊
27411,img2/insta27411,25th November 2016 #DearZindagi
27412,img2/insta27412,#DearZindagi @iamsrk
27413,img2/insta27413,Sunday fun-day 🐷
27414,img2/insta27414,Living in a painting. The best night ever. Berlin❤️ #ThrowbackTuesday #prisma
27415,img2/insta27415,When you miss your girlfriend like she's your boyfriend ❤️🙄 @akansharanjan
27416,img2/insta27416,Better-fly Butterfly :)
27417,img2/insta27417,It's the best day 👟👢 #sistertime
27418,img2/insta27418,The dreamer.
27419,img2/insta27419,Tschüss Berlin ! Until next time 💥💥 #vacaylover
27420,img2/insta27420,E-P-I-C ⭐️ #coldplayberlin
27421,img2/insta27421,Cereal anyone? #vacaylovers
27422,img2/insta27422,Breakfast for one. #vacaylover
27423,img2/insta27423,And it begins! #vacaylovers ❤️
27424,img2/insta27424,Favourite moment ❤️ #UdtaPunjab #KareenaKapoorKhan
27425,img2/insta27425,No road is long with good company❤️ #happyfaces
27426,img2/insta27426,Grateful + Grateful = Joyful ⭐️ #mondaymusings
27427,img2/insta27427,Club it out with #IkkKudi ❤️❤️❤️ @diljitdosanjh
27428,img2/insta27428,Ikk Kudi.. Out now!!! http://bit.ly/IkkKudi_ClubMix  @diljitdosanjh #UdtaPunjab
27429,img2/insta27429,And again!!!!! #UdtaPunjab #Amul
27430,img2/insta27430,My morning be like 🌻 #iloveanimalsmorethanpeople
27431,img2/insta27431,Cuteness ⭐️ @akansharanjan @avikc15 @foram14
27432,img2/insta27432,Amul ❤️ #UdtaPunjab
27433,img2/insta27433,Date night with the girls ❤️ @shaheenb
27434,img2/insta27434,No more #PMS.  I'm always Selfie-ready thanks to @GarnierIndia Neem +Tulsi face wash ⭐️⭐️⭐️
27435,img2/insta27435,#UdtaPunjab #17thJune @shahidkapoor @diljitdosanjh
27436,img2/insta27436,Hello :) @rosbelmonte @pinka25 @rohanshrestha
27437,img2/insta27437,Stardust⭐️ @rosbelmonte @pinka25 @rohanshrestha #CoverFeels
27438,img2/insta27438,Post pack up sun loving! 🌻☀️ #ShootLife #MyCarIsMySecondHome
27439,img2/insta27439,Sunday dinner with my beautiful mommy ⭐️❤️ #HomeLife
27440,img2/insta27440,Sheeba watching ⭐️#HomeLife
27441,img2/insta27441,#DaDaDasse OUT NOW!! http://bit.ly/DaDaDasse #UdtaPunjab
27442,img2/insta27442,Rise and shine!!!! From one film to another... #badrinathkidulhania madness begins⭐️⭐️ #SetFeels #ShootLife
27443,img2/insta27443,Film wrap happiness!!! @rosbelmonte #SingaporeVibes
27444,img2/insta27444,Lights lights lights! #SingaporeVibes #ShootLife
27445,img2/insta27445,❤️❤️ @iamsrk
27446,img2/insta27446,#ikkkudi out now!!! http://bit.ly/IkkKudi_ReprisedVersion #UdtaPunjab
27447,img2/insta27447,Ikk kudi out tom!!!! #UdtaPunjab #ikkkudi @shahidkapoor @diljitdosanjh
27448,img2/insta27448,Hard working team!!! ⭐️⭐️⭐️ @ayeshadevitre @uday101
27449,img2/insta27449,*sigh* Good Morning 😌🙃
27450,img2/insta27450,Hmmmmm @varundvn 🙃 4pm Tom ⭐️⭐️
27451,img2/insta27451,Sister day!! ❤️❤️ @shaheenb
27452,img2/insta27452,Uff SO CUTE!!! #mydaddystrongest💪🏼 #LOVE #poser @shaheenb @poojab1972
27453,img2/insta27453,Post pack up!!! Sweet nights with my fav person! @grish1234 #Bangkok #ShootLife #Maybelline
27454,img2/insta27454,My favorite gifts come in small packages. Just ask @CornettoIndia - <http://bit.ly/1XEhpKN> #ShowYourLove
27455,img2/insta27455,Happier souls!!! Haha #TBT #Lurkers #LOVE !!!
27456,img2/insta27456,Happy souls! #Lurkers ❤️❤️ @pinka25 @rosbelmonte @pravinkhairnar @amynhoodaphotography
27457,img2/insta27457,Reaching out!!! #UdtaPunjab #drugsdimadi
27458,img2/insta27458,Favourite!!! #UdtaPunjab #drugsdimadi
27459,img2/insta27459,Pout away with SRK !!! @iamsrk @parineetichopra #FAN
27460,img2/insta27460,And finally!!!! #UdtaPunjab #drugsdimadi Trailer out tomorrow ⭐️⭐️⭐️
27461,img2/insta27461,Kareena Kapoor Khan!!! #UdtaPunjab
27462,img2/insta27462,Diljit Dosanjh as Sartaj !!! #UdtaPunjab
27463,img2/insta27463,Introducing Tommy Singh!!!!! #UdtaPunjab #drugsdimadi
27464,img2/insta27464,#UdtaPunjab teaser!!!'
27465,img2/insta27465,Heart & Soul ❤️
27466,img2/insta27466,Post shoot remedy. Dinner with the girls and downtime with Pica ❤️ #LOVE @shaheenb
27467,img2/insta27467,"Beautiful buildings, beautiful city❤️ #ShootLife"
27468,img2/insta27468,Wohooooo thank you for the loveeeeee ❤️❤️❤️❤️ #KapoorAndSons @s1dofficial @shakunbatra @fawadkhan81 @karanjohar
27469,img2/insta27469,"My fav ""Ka"" 😇😇😶 #kiandkaselfie #KiandKa"
27470,img2/insta27470,Thank youuuuuuu @maybellineindia for the lovely goodiesssssss ❤️❤️❤️❤️❤️
27471,img2/insta27471,Candid! #FavouritePerson ⭐️😇
27472,img2/insta27472,Fingers crossed!!!! #KapoorAndSons .. Go go go go !!!!! 😬😬😶
27473,img2/insta27473,Feeling pink in the pink city!!!! #Jaipur #KapoorAndSons #KNSMarch18th @s1dofficial
27474,img2/insta27474,My beautiful sisters!!!! Love you both @shaheenb @akansharanjan to the moon and back.. #BirthdayVibes
27475,img2/insta27475,Best bday cake ever ❤️ @shaheenb @s1dofficial @fawadkhan81 @akansharanjan
27476,img2/insta27476,With my lovely lovely director! Love you Shaks ❤️ @shakunbatra
27477,img2/insta27477,Couldn't make it more clear! Haha #KNSMarch18th #KapoorAndSons
27478,img2/insta27478,#KapoorAndSons take Bengaluru @s1dofficial @fawadkhan81 #KNSMarch18th
27479,img2/insta27479,Press con vibes!!!! #CHULL @s1dofficial @fawadkhan81
27480,img2/insta27480,"""P""romotion mode !!! #KapoorAndSons #KNS18thMarch"
27481,img2/insta27481,Hair by my fav @ayeshadevitre !!! Braid braid braid away !!! #KNS18thMarch @sajzdot
27482,img2/insta27482,Interviews today!!!! Styled by @stylebyami and @shnoy09 and make up by @uday101 !!!
27483,img2/insta27483,"They really ""lift"" my spirits don't they :) #KNS18thMarch @s1dofficial @fawadkhan81"
27484,img2/insta27484,#Filmfare #KNS18thMarch @fawadkhan81
27485,img2/insta27485,"""O""h can't wait for 18th March!!! #KapoorAndSons #KNSMarch18th"
27486,img2/insta27486,Ahemdabad bound!!!! @s1dofficial @fawadkhan81 #KapoorAndSons
27487,img2/insta27487,Buddhu sa behaviour!!! @s1dofficial @fawadkhan81
27488,img2/insta27488,"Kick ""S""tarting promotions!!!! 🙃 #KapoorAndSons"
27489,img2/insta27489,#KapoorAndSons now on snapchat!!!!
27490,img2/insta27490,Andddddd one more !!! @s1dofficial #VOGUE 💃💃
27491,img2/insta27491,Lounging with this hottie ⭐️⭐️ @s1dofficial #VOGUE
27492,img2/insta27492,Last night of shoot.. With my #FavPeople #BestTimeEver #RoomShenanigans @pravinkhairnar @pinka25 @lakshmilehr ❤️❤️❤️❤️
27493,img2/insta27493,Beach love! #VOGUE @s1dofficial @vogueindia @anaitashroffadajania thank you @fsmaldives for the beautiful location 😀😀❤️
27494,img2/insta27494,Good morning!!! Post pack up view ❤️ #NightShoot #LightsCameraGoa
27495,img2/insta27495,#2MBolna ❤️❤️ @s1dofficial @fawadkhan81 @karanjohar
27496,img2/insta27496,#Bolna coming soon !!!! @s1dofficial @fawadkhan81
27497,img2/insta27497,#KapoorAndSons ❤️❤️❤️❤️
27498,img2/insta27498,Morning 💃#KapoorAndSons
27499,img2/insta27499,Comfy feet!! #ShootLife #LightsCameraGoa
27500,img2/insta27500,Sunset vibes #LightsCameraGoa
27501,img2/insta27501,#Cornetto ❤️
27502,img2/insta27502,Uff love hanging with these hotties ;) #KapoorAndSons #KNSTrailer10thFeb @s1dofficial @fawadkhan81
27503,img2/insta27503,Good-Goa-Morning ! #LightsCameraGoa #ShootLife ☀️
27504,img2/insta27504,Bye bye girlies ❤️❤️ @akansharanjan @rishika.m 
27505,img2/insta27505,Love my #MadeToFit maybelline hamper !!!! ;) love love love 
27506,img2/insta27506,We slay ! ;) #Filmfare 
27507,img2/insta27507,Good looks ! Good looks! Good looks! #KapoorAndSon #WithTheKapoors :) ❤️ @s1dofficial @fawadkhan81 
27508,img2/insta27508,2016 !! #DabooRatnaniCalender ❤️
27509,img2/insta27509,Filmfare prep with Shiamak and his fabulous dancers !!!! #DancingGoals 💃❤️
27510,img2/insta27510,Jet-lag colouring. 🎨🖌
27511,img2/insta27511,Look up ! Look up ! :) #love
27512,img2/insta27512,Merry Christmas after all ! Love my mommy :) @shaheenb
27513,img2/insta27513,With the sons of kapoor and sons 🙃#kapoorandsonssince1921 @s1dofficial @ifawadkhan
27514,img2/insta27514,Christmas feels ⭐️
27515,img2/insta27515,Life has never been better ! Welcome back @chefkelvincheung :) @onestreetovermumbai #love #happyFood
27516,img2/insta27516,If its an awkward face means it's a happy performance. #TrueFeels ;)
27517,img2/insta27517,The gooooooood laugh :) #love ❤️ @therealkarismakapoor @manishmalhotra05
27518,img2/insta27518,Wearing @georgeschakraofficial styled by my love @stylebyami @shnoy09 #AbsolutElyxFilmfareGlamourAndStyleAwards
27519,img2/insta27519,Accompanying me this evening to the #AbsolutElyxFilmfareGlamourAndStyleAwards - #KarlLagerfeld #CocoChanel #FashionLegends ❤️ @bijouxdefamille
27520,img2/insta27520,Birthday issue :) #ELLE @shaheenb
27521,img2/insta27521,Just stop for a second and please share this with everyone you know!!!
27522,img2/insta27522,#VOGUE ❤️ @manishmalhotra05
27523,img2/insta27523,Little sunshine. Won't stop shining ❤️😽
27524,img2/insta27524,Spice girls loving !!!! @masabagupta @anushkaranjan @akansharanjan
27525,img2/insta27525,These shoes really know how to push my buttons 🙃 #TrueStory
27526,img2/insta27526,@shaheenb takes sneaky pictures as I walk and talk.
27527,img2/insta27527,Some walks you have to take alone. #TrueStory
27528,img2/insta27528,Diwali love @shanoosharmarahihai !!!! ⭐️
27529,img2/insta27529,Selfie timeeee 🙃
27530,img2/insta27530,Country side lunch :)
27531,img2/insta27531,Be sensitive. Please let's try and have. #NoiseFreeDiwali
27532,img2/insta27532,"She always makes me ""light"" up :) pun kinda intended ;) @akansharanjan #love #bestfriend"
27533,img2/insta27533,#MissionSapne with the lovely Sonali Bendre ;)
27534,img2/insta27534,Flying solo. FYI I love walking pictures ;) #pappppppppped !!!
27535,img2/insta27535,"Look, I can fly ;) #Paragliding"
27536,img2/insta27536,Peace vibes :)
27537,img2/insta27537,Donald Duck is my new companion ;) thank you #vans ;) #ShoeLife
27538,img2/insta27538,Halloween vibes ;)
27539,img2/insta27539,College love ! #Shaandaar @shahidkapoor
27540,img2/insta27540,#ShaandaarLove @shahidkapoor
27541,img2/insta27541,Yesterday wearing TOPSHOP and Nikita !! @stylebyami @ayeshadevitre @vardannayak @shnoy09 @sajzdot
27542,img2/insta27542,Today for Bigg Boss  wearing @awake_uk styled by my fav @stylebyami @shnoy09 #ShaandaarPromotions
27543,img2/insta27543,Early morning ready to rush to the bigg boss house ;) @official_iowalk !!!!
27544,img2/insta27544,6 days to go !!!!! #Shaandaar
27545,img2/insta27545,BOOM!!!! 7 days to go ;) @shahidkapoor #Shaandaar
27546,img2/insta27546,Today in Delhi wearing @mesdames !!! @ayeshadevitre @sajzdot @vardannayak @stylebyami @grish1234 @shnoy09
27547,img2/insta27547,Going retro today wearing Nida Mehmood #ShaandaarPromotions @ayeshadevitre @vardannayak @stylebyami @shnoy09 @sajzdot
27548,img2/insta27548,Out Tom !!! #Shaandaar #RaitaaPhailgaya @shahidkapoor
27549,img2/insta27549,10 Days to GO !!! @shahidkapoor #ShaandaarPromotions #Shaandaar
27550,img2/insta27550,Today in H&M and Addidas !!! Weirdoooooooo ;) #ShaandaarPromotions @ayeshadevitre @stylebyami @vardannayak @shnoy09 @sajzdot
27551,img2/insta27551,Today in Vizyon on Star Pravah #ShaandaarPromotions @stylebyami @vardannayak @ayeshadevitre @sajzdot @shnoy09 @grish1234
27552,img2/insta27552,35 years and counting !!!! Thank you for giving me my LIFE ;)
27553,img2/insta27553,And look who's come  to visittttttt 😀😀😀😀 @shahidkapoor #JhalakSuperFinale #ShaandaarLove
27554,img2/insta27554,Jhalak vibes ;) Love this cutie !!!! #Shaalia #ShaandaarLove #Shaandaar @shahidkapoor
27555,img2/insta27555,You make me want to danceeeeeee ⭐️⭐️💃💃 #ShaandaarLove #Shaalia
27556,img2/insta27556,That moment of some #ShaandaarLove !!! @shahidkapoor
27557,img2/insta27557,Good morning chennai! Come on India.. Let's football !!!!! #HeroISL #DanceDanceDanceAwayyyyy #LetsRuleTheWorld
27558,img2/insta27558,Standard. Made for young energy !!! ;)
27559,img2/insta27559,Nazkeekiyaan ! Out now #Shaandaar #lovelovelove
27560,img2/insta27560,And the radio trails beginnnnnn!! Wearing Hemant and Nandita @vardannayak @ayeshadevitre @stylebyami
27561,img2/insta27561,What could possibly go wrong after looking at this face? #GoodMorning #bestmorning
27562,img2/insta27562,Happy birthday gorgeous ;) @rheakhurana love love love you !!!!
27563,img2/insta27563,Give paw ;) Garnier #FightAgainstPimples Day 2 !!!!
27564,img2/insta27564,Good morning Sheeba ! sorry getting your coffee wrong :)
27565,img2/insta27565,Shel Silverstein.
27566,img2/insta27566,Happy birthday daddy !!! @shaheenb @anupampkher @poojab1972
27567,img2/insta27567,ALIA BHATT FOR JABONG - AUTUMN WINTER ;)
27568,img2/insta27568,Thank you Mithibai for being such a fab audience !!!!
27569,img2/insta27569,Blurry live vibe from the #RedFm93.5 studio @shahidkapoor #ShaamShaandaar
27570,img2/insta27570,TODAY ! #ShaamShaandaar ;)
27571,img2/insta27571,Childhood meals with the family. #bestcombo #sundaymeanscheatday @shaheenb sorry Yas ;) @yasminkarachiwala
27572,img2/insta27572,Some intense conversation happening here !
27573,img2/insta27573,Post performance GULAABO hug !!!! ;) #Shaandaar #GULAABO @shahidkapoor
27574,img2/insta27574,GULAABO !!! #GulaboOutOn10th
27575,img2/insta27575,Surprise presents from @shaheenb #BestSisterEver ;)
27576,img2/insta27576,Make way for GULAABO ! #Shaandaar #GulaboOutOn10th #GULAABO
27577,img2/insta27577,#ShaandaarAlia ;)
27578,img2/insta27578,Good morning!
27579,img2/insta27579,The September issue!
27580,img2/insta27580,Good morning!!
27581,img2/insta27581,Shaandaar moment! @shahidkapoor
27582,img2/insta27582,Some bff time on set today :D @akansharanjan ❤️
27583,img2/insta27583,Shoot day for my next collection. #FallWinter #AliaBhattForJabong ;)
27584,img2/insta27584,Shaandaar Sky! ;)
27585,img2/insta27585,Recreating poster vibes. #ShaandaarOnDussehra #shaandaar
27586,img2/insta27586,This Dussehra make it SHAANDAAR!!! #ShaandaarFirstLook @shahidkapoor
27587,img2/insta27587,DND till Tomorrow ;) #ShaandaarFirstLookTom #nofilter @shahidkapoor
27588,img2/insta27588,"""Post workout hug-wanting syndrome"" #detox #leanOn ;)"
27589,img2/insta27589,Filmfare girl ;) #augustissue #coverlife @jiteshpillaai
27590,img2/insta27590,Walking through wonderland! #bestworkout #detox @shaheenb
27591,img2/insta27591,Good morning Austria. Day 1 #detox #reset
27592,img2/insta27592,The workout shadow. #morningRun #greenpark #londonlove
27593,img2/insta27593,The annual meet and greet ;) #londonlove @tanya.sg
27594,img2/insta27594,Kingly court kinda day #londonlove
27595,img2/insta27595,Co-curators in crime ;) @karanjohar
27596,img2/insta27596,Some healthy shots for breakfast. #FalaknumaPalace #IktaaraFitnessRetreat
27597,img2/insta27597,Palace life with @shaheenb
27598,img2/insta27598,My very own Buddha #FalaknumaPalace #lovelovelove
27599,img2/insta27599,And some tea!!!!
27600,img2/insta27600,""" A rainbow, a rainbow!!!!"" #KapoorAndSons #mountainbaby #shootlife"
27601,img2/insta27601,There goes my celebration on #InternationalYogaDay #bummer
27602,img2/insta27602,And they lived happily ever after :)
27603,img2/insta27603,A cup of tea and lots to see ;) #shootlife #KapoorAndSons #mountainbaby
27604,img2/insta27604,Trees trees and some breeze. #KapoorAndSons #toomuchfunnnnn #shootlife
27605,img2/insta27605,Kapoors and me ;) #toomuchfunnnnn @therealkarismakapoor
27606,img2/insta27606,Fresh daisies @masabagupta :p #life #lovelovelove
27607,img2/insta27607,Mere paas maa hain. #GARNIER #OILINCREAM #brandlife ;)
27608,img2/insta27608,Goa goa goa ;) #shootlife
27609,img2/insta27609,#throwback from my birthday to your birthday;) @karanjohar
27610,img2/insta27610,Some quality time with @shaheenb and the queen of Sheeba #homelife
27611,img2/insta27611,My favourite ride. Rickshaw ride..
27612,img2/insta27612,Open happiness this summer ;)
27613,img2/insta27613,Out now !!! http://bit.ly/1B7636e
27614,img2/insta27614,Alia Bhatt for Jabong spring summer collection out !!!!!! ;)
27615,img2/insta27615,Thank you Adidas for my cool new kicks !!! ;)
27616,img2/insta27616,Loving coming home to my superrrrr fun maybelline goodies ;) #lovelovelove @MaybellineIndia
27617,img2/insta27617,Food fact :)
27618,img2/insta27618,Poser posing pose.
27619,img2/insta27619,Yesssssss? #randomthrowbacks ;)
27620,img2/insta27620,Post cross fit expression with @yasminkarachiwala & @reshamlalwani27 #cantwalk #cantmove #myworkoutbuddies #aaaaaahhhhhhhhhh
27621,img2/insta27621,Because I'm happy. #lastnight #coloursparty
27622,img2/insta27622,Because I'm happy. #MissVOGUE #favshot
27623,img2/insta27623,All things cool. #MissVOGUE
27624,img2/insta27624,Berroca. #day6 #shootlife #nonstop #lovelife #neverwanttostop #NEVER
27625,img2/insta27625,Letter love. Thank you rhea :)
27626,img2/insta27626,Thank you for killing me on #WorldHealthDay @yasminkarachiwala #cantwalk #fallingasleeponshoot #burnnnnnnnn :(
27627,img2/insta27627,Shoot life !!!! Too much fun @radhikamehra @ayeshadevitre @vardannayak @idee_eyewear
27628,img2/insta27628,Birthday vibes ;)
27629,img2/insta27629,Shooting vibes ;) ! #ilovemyjob #lovemyteam @akansharanjan @grish1234
27630,img2/insta27630,M&M ;) #behenkishaadi #love @masabagupta
27631,img2/insta27631,How I love you guys!!!!! @masabagupta @poojadhingra #aaaaaahhhhhhhhhh
27632,img2/insta27632,The Shaana Pout !!! #sabseshaanakaun
27633,img2/insta27633,Happpyyyy birthddayyy fellow fish !! @shahidkapoor !!!!! :D :D :D #beavis&butthead
27634,img2/insta27634,Delhi Delhi ;) #loveitwhenworktakesmeplaces #pun intended ;)
27635,img2/insta27635,"Help them "" fight the monsters "" visit http://cuddlesfoundation.com/home.html"
27636,img2/insta27636,For Cuddles foundation. Fight the monsters !
27637,img2/insta27637,#BeWithBeti #change
27638,img2/insta27638,My new friend.
27639,img2/insta27639,Here comes my first car. #wohooooooo #audi
27640,img2/insta27640,My best BOY friend ;) #shaaditimes #MrandMrsJain @kb6593
27641,img2/insta27641,Wedding day. #love #MrandMrsJain #mustpose ;) @rheakhurana
27642,img2/insta27642,Some poosical fun !!! #MrandMrsJain @akansharanjan #love
27643,img2/insta27643,Mehendi moments !! #MrandMrsJain @meghnagoyal1 #love
27644,img2/insta27644,Happy helpers !!! #MrandMrsJain @meghnagoyal1 @akansharanjan @kripamehta93 @tiamathew
27645,img2/insta27645,"Thank you @scentraofficial and @creativemarketingfix for my super cute ""scented"" shoes ;) #love #happyfeet"
27646,img2/insta27646,Wedding bells ;) #MrandMrsJain @meghnagoyal1 @devika182 @kripamehta93 @dishakhatwani
27647,img2/insta27647,A major moment !!! ;)
27648,img2/insta27648,Just. @akansharanjan ;)
27649,img2/insta27649,Women empowerment !!!!
27650,img2/insta27650,Feeling blue? ;) #starguild
27651,img2/insta27651,Throwback #highway #missing
27652,img2/insta27652,Okay so yes you can call me clumsy !
27653,img2/insta27653,"For all you ""GUYS"" check out @thedapperlabel !!!! ;)"
27654,img2/insta27654,"Daddy, baby and rocky ;) my fathers new friend.. #christmasssssssss"
27655,img2/insta27655,And the celebrations begin ! @akansharanjan
